uid,latitude,longitude,date,split
dlrb,35.8697104376353,-78.8354330791534,2017-10-18,train
dltt,35.6910179510414,-79.1914025884383,2018-12-06,train
dmnj,37.7705,-121.292,2020-08-18,test
dmpx,39.07868,-96.886523,2019-08-05,test
dmry,35.8,-79.0399865738947,2017-09-20,train
dmsd,35.6400774452581,-79.2860190598182,2017-08-16,train
dmsx,41.0491,-121.762,2021-04-22,train
dmwz,38.37611,-97.07583,2021-08-23,test
dmye,37.6106,-121.229,2018-07-10,test
dnbe,37.2639,-120.906,2019-04-18,train
dnbq,35.8830026896009,-78.9418175555395,2017-01-24,test
dndr,35.7017436688214,-79.1714807295219,2020-05-18,test
dnjr,35.6780033704104,-79.2155757621608,2018-11-07,train
dnor,39.0223556408333,-86.4816555555556,2019-08-19,test
dnsz,38.7819903391667,-85.6982861111111,2017-06-26,train
dnxo,38.37611,-97.07583,2021-09-13,test
doae,35.6788018109399,-79.214092745368,2018-05-09,train
dokh,35.6897670608785,-79.1937259814137,2019-09-04,train
dolo,35.67,-79.0489341085445,2020-05-14,train
dopw,38.7605000178019,-75.2028333346049,2018-05-23,train
dowh,38.7040833155314,-75.0756833314896,2019-07-17,train
doxa,35.5,-79.0955502697311,2017-05-18,train
dpck,35.48,-79.0587220193769,2021-07-07,test
dpkl,41.98989,-71.59692,2017-07-20,train
dpmi,35.904773410694,-79.1160594199009,2019-07-02,test
dpot,39.0803190688889,-86.4308666666667,2017-07-10,train
dpqp,37.4419,-121.003,2019-12-04,test
dptd,35.6585746508587,-79.2516625041186,2021-09-09,train
dpxy,37.4419,-121.003,2020-02-11,test
dqcg,35.7239935449108,-79.1301539948962,2018-08-27,train
dqci,35.7261759490248,-79.1261004156626,2019-08-14,train
dqfp,38.31806,-96.99139,2019-10-14,train
dqon,35.7193093604709,-79.1388543600806,2018-05-01,train
dqrz,35.8697414942988,-78.8356816410141,2017-11-15,train
dqwa,39.09447,-96.90462,2017-06-26,train
drca,41.343441,-73.124386,2018-09-17,train
drlf,40.067849,-76.898626,2018-05-21,test
drlg,37.1145,-120.89,2020-05-12,train
drun,35.74,-79.02,2019-11-04,train
dryy,38.7819903391667,-85.6982861111111,2018-08-20,train
dsbv,37.2486,-120.851,2017-04-11,train
dsop,35.6738780943412,-79.2232380155902,2020-12-10,test
dsre,37.3906,-120.958,2020-04-21,train
dsrh,38.36472,-97.10194,2017-05-31,test
dtow,41.512172,-73.476168,2019-06-25,train
dtqn,36.15,-79.1064751601047,2020-07-15,train
dtst,35.74,-79.02,2017-04-18,train
dttn,41.512172,-73.476168,2019-08-20,train
dtum,35.9048355240209,-79.1165565436224,2019-07-02,train
dtvo,41.1844,-123.7053,2018-05-23,train
duqv,35.7186972227316,-79.1399913396217,2019-06-01,train
duse,36.03,-78.6773477357385,2020-01-28,train
dvhm,37.6106,-121.229,2020-05-12,test
dvjz,38.720200030009,-75.0800833304723,2018-07-11,train
dvom,35.6404766655229,-79.2852775514218,2021-10-12,train
dwdp,37.6106,-121.229,2018-03-02,test
dwkb,35.6646960282517,-79.2402927087072,2018-05-09,train
dwkc,40.7024915402778,-85.935575,2019-08-13,train
dwox,35.49,-79.0635171070069,2021-08-30,train
dwqg,38.3068,-121.693,2021-03-24,train
dwyf,37.8817,-121.249,2017-08-22,train
dxbz,37.2486,-120.851,2018-06-12,train
dxdm,38.36472,-97.10194,2021-06-28,test
dxee,36.03,-79.0910517854597,2018-08-15,train
dxhz,37.4125,-120.759,2021-06-15,train
dxkl,35.79,-79.0314839442827,2020-01-09,train
dxky,38.814,-86.0806397222222,2020-07-13,test
dxml,37.9286,-121.561,2020-05-19,test
dxqv,31.22256,-85.64838,2017-08-17,train
dxqy,35.7222635904302,-79.1333671979472,2018-05-21,test
dxvm,35.9087797202817,-79.1481238999332,2021-05-24,train
dxxi,35.6412218766838,-79.2838934024152,2021-06-17,test
dxxk,37.4583,-120.967,2018-09-11,train
dybu,35.8708905908472,-78.8448784298606,2018-07-11,train
dygr,37.4583,-120.967,2019-07-09,train
dynh,46.10494515,-68.76859317,2017-07-26,test
dynm,41.1844,-123.7053,2018-08-22,train
dysr,36.04,-79.0881351857672,2018-05-03,train
dyug,37.2486,-120.851,2018-09-11,train
dyya,37.8189,-121.358,2020-11-17,test
dzbg,35.96,-78.58,2020-08-27,test
dzdx,40.419767,-76.601793,2018-06-21,test
dzhr,37.9674,-121.464,2019-09-17,train
dzkj,35.9004565344715,-79.0815093212615,2017-06-21,train
dznd,35.44,-78.8764457861714,2019-09-17,train
dzpm,40.4784,-75.26642,2021-08-12,test
dzwu,40.40586,-76.08,2019-07-16,test
eabd,35.98,-78.8041142847033,2019-04-17,test
eacl,38.7686666488647,-75.3178833325704,2017-06-28,train
eadu,37.9792,-121.57,2020-02-18,train
eaev,35.74,-79.02,2019-09-04,train
eafs,35.9075995670698,-79.138678549226,2020-09-24,test
eath,35.7250847469678,-79.1281272052794,2018-06-06,train
ebbr,37.5582,-121.164,2019-07-09,test
ebjt,38.814,-86.0806397222222,2018-07-23,test
ebot,35.9001459678368,-79.0790237026543,2017-04-18,train
ebwl,35.8706110808759,-78.8426413731142,2018-05-09,train
ecdr,37.7705,-121.292,2018-06-19,test
ecef,37.6003,-121.224,2017-07-11,test
ecgw,39.93722,-77.44972,2017-08-01,test
echc,37.2583,-120.475,2021-01-29,train
eche,35.639811298415,-79.2865133987491,2017-09-20,train
echj,37.9674,-121.464,2017-04-18,train
ecmk,38.7688166936239,-75.1965666611989,2019-06-12,train
ecol,35.52,-79.0823019863822,2017-09-18,test
ecpz,35.84,-79.0,2017-11-15,train
eczm,36.04,-79.0891732975222,2018-05-03,train
edbb,41.707665,-73.382964,2018-08-28,train
edbm,41.55644,-75.71394,2021-07-26,test
edil,37.5394,-121.122,2020-06-09,train
edir,35.6914704006748,-79.1905622122557,2018-08-09,train
edjb,41.512172,-73.476168,2018-07-31,train
edms,35.8846176361013,-78.9547427722967,2017-09-20,train
edoh,40.073179,-76.894562,2018-05-21,test
edqh,41.697709,-73.28029,2018-07-24,test
edwc,40.38382,-76.0402,2019-08-12,test
edwe,35.79,-79.0221903723812,2017-04-18,train
eedd,38.307,-121.794,2020-02-19,test
eeet,38.7686666488647,-75.3178833325704,2017-10-11,train
eenf,35.98,-78.8426413731142,2021-11-18,test
eepr,38.814,-86.0806397222222,2017-06-12,test
eeyx,35.6474763274984,-79.2722764375384,2018-01-10,train
efdp,37.9286,-121.561,2019-05-21,test
efhw,38.37611,-97.07583,2017-07-10,test
efkc,38.7688166936239,-75.1965666611989,2018-06-27,train
eflm,35.65,-78.6840589059778,2021-06-15,train
efoy,40.28315,-77.41489,2018-11-29,test
efqy,35.9081585870123,-79.1431526627189,2020-12-10,train
efsr,36.03,-78.72,2019-01-31,train
efxp,35.51,-79.0939683851522,2017-10-27,train
efzm,42.024803,-78.964352,2017-06-15,test
egat,38.7778616587321,-75.314938322703,2020-07-30,train
egdc,37.2583,-120.475,2021-09-22,train
eggo,35.7183778465198,-79.1405845463388,2019-09-01,train
egiy,35.8913569320745,-79.0086806960719,2020-11-19,train
egpf,41.702596,-85.022696,2019-06-17,test
egrl,37.9286,-121.561,2019-04-09,test
egse,37.6003,-121.224,2017-04-11,test
egyh,39.0223556408333,-86.4816555555556,2021-05-17,test
ehbt,38.2560566666667,-86.7764030555555,2021-06-21,train
ehhp,35.6491530526104,-79.2691621022735,2017-01-24,train
ehki,37.6106,-121.229,2017-06-13,test
ehln,35.7211191590045,-79.1354928553502,2018-06-25,train
ehud,35.6869991337097,-79.1988671062954,2021-07-12,train
eiaj,36.06,-78.76,2017-03-28,train
eiqo,43.503333,-79.353333,2018-04-09,train
eirs,37.5582,-121.164,2020-09-08,test
eixq,35.8691824743563,-78.8312075275213,2017-06-21,test
ejli,39.0803190688889,-86.4308666666667,2018-08-06,train
ejmw,35.660943357763,-79.2472628876333,2020-03-11,train
ejwq,38.31806,-96.99139,2017-06-26,train
ejxn,41.33533,-75.8939,2019-08-23,test
ejzf,41.33893,-75.88477,2019-04-16,test
ekaf,37.1145,-120.89,2018-04-10,train
ekxf,39.1853,-121.704,2019-07-17,test
elco,38.7688166936239,-75.1965666611989,2019-02-13,train
elhz,41.55087787,-86.3616260258333,2019-08-13,test
elin,35.61,-78.9982410979219,2021-06-15,train
elje,40.418115,-76.592919,2018-06-21,test
emdf,35.6589206417549,-79.2510198635084,2021-06-17,train
emud,38.307,-121.794,2017-12-26,test
enaw,35.8853629960246,-78.9607082569539,2018-03-22,train
enfw,37.8189,-121.358,2019-12-02,test
enlf,35.51,-79.0946110257624,2018-07-19,train
enqo,36.03,-78.69176432366,2020-12-09,train
ensu,37.5368,-121.049,2020-02-11,train
enyn,38.4831216812134,-75.1296916643778,2020-12-08,train
eobs,35.8712943274723,-78.8481097340499,2018-10-18,train
eokv,39.82369,-75.64429,2017-09-05,train
eool,37.2486,-120.851,2021-05-11,train
eoqh,40.22953,-77.28103,2021-07-21,train
eorz,35.6423929227937,-79.2817183111191,2020-08-13,train
eotj,39.16522,-96.91105,2017-08-28,train
eozy,39.0223556408333,-86.4816555555556,2018-08-06,test
epaz,37.8717,-121.526,2021-06-09,train
epjc,36.13,-79.1107759088038,2020-05-27,train
epkj,41.55087787,-86.3616260258333,2021-08-02,test
eptl,35.6399709865209,-79.2862167953906,2017-08-21,test
epuh,35.6753951313473,-79.2204202836839,2020-02-03,train
epww,39.3992,-99.42481,2018-08-13,test
epzf,36.13,-79.0689548352471,2021-09-15,test
epzn,41.10705,-74.89077,2017-09-12,test
eqaw,35.44,-78.8727173582607,2019-05-20,train
eqcs,35.6926148321005,-79.1884365548528,2017-10-18,train
eqhm,35.49,-79.0632699375415,2021-08-02,test
eqjj,35.8583436988049,-78.7444594381316,2018-07-09,test
eqmz,41.43988,-75.21219,2020-09-08,test
eqzz,35.8836859361972,-78.9472859164753,2017-04-18,train
erax,38.2743,-121.674,2019-02-05,test
erbp,36.06,-78.76,2021-03-10,train
ergz,36.01,-78.9599625713718,2018-06-12,train
erot,36.03,-78.7009611125065,2021-07-22,train
erpt,37.9718,-121.374,2018-12-19,train
errq,35.6427655283742,-79.2810262366158,2020-06-10,train
eruk,37.1145,-120.89,2020-08-11,train
erze,38.37611,-97.07583,2017-07-17,test
esdy,37.8817,-121.249,2021-08-18,train
esir,40.38382,-76.0402,2019-08-19,test
essj,39.0223556408333,-86.4816555555556,2021-08-09,test
eswi,35.6904590426708,-79.1924407001933,2019-05-16,test
eswq,35.98,-78.770309871646,2017-03-28,train
etbo,35.68,-79.1097377970488,2021-09-08,train
etec,43.466667,-82.0,2017-08-11,test
etfz,38.7078250249227,-75.0808666706085,2018-08-14,train
etsk,37.7705,-121.292,2017-07-18,test
ettz,39.8055,-76.05611,2019-08-07,test
etud,39.40175435,-99.31704176,2018-07-30,test
etxl,35.9038727674533,-79.1088511259402,2019-03-19,train
eubj,39.07868,-96.886523,2020-08-26,test
eujz,36.03,-78.72,2018-01-24,train
eumu,39.16522,-96.91105,2017-07-31,train
eutt,37.2616,-120.906,2021-01-29,train
euxk,47.59802,-93.40415,2017-08-08,test
evaj,39.93722,-77.44972,2019-08-06,test
evbn,35.6910445657258,-79.1913531545452,2018-12-06,train
evem,41.424144,-73.206937,2018-07-16,train
evlo,35.6898735196158,-79.1935282458413,2019-08-22,train
evpw,40.02689,-76.51652,2017-08-17,test
evrl,41.10031,-75.45989,2017-05-09,test
evsf,44.54843,-123.3458,2017-08-22,test
ewad,39.7469388888889,-87.0759805555555,2021-06-14,train
ewbm,37.4583,-120.967,2017-05-09,train
ewbv,35.6924817586789,-79.1886837243182,2017-11-15,train
ewcg,37.8189,-121.358,2019-01-08,test
ewft,39.0803190688889,-86.4308666666667,2020-07-27,train
ewly,35.6625934681907,-79.2441979862616,2019-07-02,train
ewme,36.03,-78.6979783701779,2021-06-28,train
ewsw,35.61,-78.9992353453648,2021-06-15,test
ewue,38.0475265,-99.82633869,2017-09-11,train
ewug,37.4583,-120.967,2021-08-10,train
ewuy,45.278333,-82.451667,2018-04-03,test
ewwk,35.6790147284144,-79.2136972742232,2018-04-11,train
ewzz,36.06,-78.76,2021-04-20,train
exaq,37.9674,-121.464,2018-11-29,train
exbq,35.8768534702336,-78.8926023071179,2021-11-08,test
exhc,37.6106,-121.229,2017-01-10,test
exhj,41.55443,-75.70577,2021-07-26,test
exim,35.72,-78.7193546901994,2017-06-28,train
exkr,36.06,-78.76,2021-11-18,train
exxr,39.79722,-76.04278,2021-08-25,test
eyak,35.48,-79.0583265482322,2021-06-09,test
eyim,35.648115079922,-79.2710900241041,2017-07-20,train
eymt,38.9353,-121.408,2018-12-18,train
ezcu,35.9084380969836,-79.1453897194653,2021-04-28,train
ezff,35.95,-79.24,2018-07-18,train
ezfk,41.7098691666667,-85.0363,2020-07-06,train
ezkz,35.7229023428538,-79.132180784513,2018-08-27,train
ezpu,36.03,-78.72,2017-12-14,train
ezsp,39.09447,-96.90462,2017-07-31,train
eztw,35.7209860855829,-79.1357400248157,2018-08-07,train
ezzk,35.79,-79.0238216908533,2017-09-20,train
faqo,35.6430582899017,-79.2804824637918,2020-03-11,train
fawc,36.13,-79.0677189879198,2020-06-24,train
fbdk,37.9792,-121.57,2018-04-10,train
fbep,37.2583,-120.475,2021-08-11,train
fbha,38.133,-121.522,2017-02-28,train
fbiw,35.63,-78.9569798290432,2019-06-01,train
fbrw,41.843527,-78.957332,2020-09-02,train
fbut,35.84,-79.0601061683835,2020-07-10,test
fbwi,37.5394,-121.122,2018-03-02,train
fcah,38.7819903391667,-85.6982861111111,2018-05-14,train
fcbr,39.7469388888889,-87.0759805555555,2017-07-11,train
fcsg,37.2639,-120.906,2020-06-15,train
fcsm,35.8,-79.039640536643,2017-08-16,train
fcxl,35.8565113556601,-78.7297942883494,2019-08-29,train
fcyr,35.9044007307323,-79.1130766775723,2019-05-16,train
fdbk,35.84,-79.060897110673,2020-08-07,train
fdgx,38.7686666488647,-75.3178833325704,2019-07-10,train
fdhd,43.466667,-82.0,2019-08-07,test
fdpt,37.7705,-121.292,2019-07-16,test
fdvq,35.6416477116329,-79.2831024601257,2021-04-28,train
fdvr,40.4189,-122.214,2018-07-18,train
fean,37.1145,-120.89,2018-01-09,train
fefl,35.9094008535512,-79.1530951371475,2021-09-09,train
feju,35.8900525522088,-78.9982410979219,2020-05-15,train
feuc,39.09447,-96.90462,2017-08-28,train
ffbc,40.073179,-76.894562,2018-09-20,test
ffbn,38.7686666488647,-75.3178833325704,2019-07-24,train
ffps,35.6806382241578,-79.2106818067446,2017-04-18,train
fgcz,45.136667,-82.983333,2019-04-17,test
fgei,35.6358190957673,-79.2939284827131,2017-08-21,train
fgfq,37.6106,-121.229,2021-10-26,test
fgiv,39.8055,-76.05611,2021-08-25,test
fgpo,40.064685,-76.900309,2018-05-21,train
fgvz,35.6923752999416,-79.1888814598906,2017-12-06,train
fhey,39.0223556408333,-86.4816555555556,2020-06-15,test
fhhq,35.716887424198,-79.143352844352,2018-07-30,train
fhmo,35.6799728570499,-79.2119176540719,2017-08-16,train
fhwr,41.512172,-73.476168,2017-08-24,train
fhyp,39.40763,-99.44667,2018-06-18,test
fiem,35.6787219668869,-79.2142410470473,2018-06-13,train
fiiy,35.6617684129768,-79.2457304369475,2019-11-14,train
filt,38.84759761,-97.58813777,2018-08-20,train
finw,35.6465980429159,-79.2739077560104,2018-07-11,test
fitc,35.74,-79.02,2018-04-11,train
fiur,37.7705,-121.292,2017-02-28,test
fiwx,37.3167,-122.102,2019-10-28,train
fizp,39.16522,-96.91105,2021-09-20,train
fjal,37.7705,-121.292,2020-09-15,test
fjbc,35.7182980024669,-79.1407328480181,2019-09-01,test
fjbi,42.027378,-78.967089,2019-10-09,train
fjbs,36.17599,-104.8161,2017-06-15,train
fjcf,38.1033,-86.9948544444444,2021-05-24,train
fjcg,35.9003323078176,-79.0805150738186,2017-05-17,train
fjgi,35.9048976373479,-79.1170536673438,2019-07-02,train
fjjk,39.077955,-96.88081,2019-09-04,test
fjnf,39.93667,-76.43889,2017-08-02,train
fjoq,35.6751289845041,-79.2209146226148,2020-05-15,train
fjpq,36.03,-78.72,2019-02-26,train
fjvq,35.6779501410417,-79.215674629947,2018-11-07,train
fjxs,47.05285,-99.61888,2017-09-14,train
fkbi,35.49,-79.0626767308244,2021-05-11,train
fkdh,40.7024915402778,-85.935575,2017-08-29,train
fkfv,35.6582552746469,-79.2522557108357,2021-11-08,train
fkgo,35.704644669412,-79.1660924351748,2019-08-02,train
fkir,37.1145,-120.89,2019-07-09,train
fkiu,37.2639,-120.906,2019-10-24,train
fkmo,37.9674,-121.464,2020-05-26,train
fkoj,37.9792,-121.57,2017-09-19,train
fkzw,35.6640040464595,-79.2415779899277,2018-10-18,train
fleu,38.38889,-97.09306,2017-05-31,train
flex,35.8761702236372,-78.8871339461822,2021-07-12,train
fliw,35.44,-78.8761972243107,2019-09-17,train
flqp,35.44,-78.8647633787178,2019-06-19,train
flxo,36.03,-78.72,2017-07-13,train
flzu,38.307,-121.794,2019-05-21,test
fmaa,37.4419,-121.003,2017-01-10,test
fmnm,41.7098691666667,-85.0363,2020-08-17,train
fmou,38.31806,-96.99139,2019-07-22,train
fmvf,35.6447350150137,-79.2773681285269,2019-07-02,train
fncu,30.96162,-95.90549,2017-07-25,train
fniq,35.6615821101866,-79.2460764741991,2019-12-05,train
fnjl,36.03,-78.72,2017-11-29,train
fnly,41.1844,-123.7053,2018-07-25,train
fnxq,35.6666389002069,-79.2366840345114,2017-03-21,test
fnye,35.84,-78.98,2017-11-15,train
fobj,35.8734682939153,-78.8655090643,2020-01-09,train
fpae,37.2639,-120.906,2020-09-23,train
fpbc,37.7705,-121.292,2021-09-15,test
fpcw,38.7078250249227,-75.0808666706085,2018-07-11,train
fpju,35.6784824347281,-79.2146859520851,2018-07-11,train
fppv,35.873188783944,-78.8632720075535,2019-10-17,train
fpqo,37.2639,-120.906,2019-03-14,train
fqbs,35.6793341046262,-79.2131040675061,2018-02-21,test
fqfw,35.6446551709607,-79.2775164302062,2019-08-22,train
fqlc,39.80534,-76.88722,2018-08-09,test
fqnf,35.9095561368685,-79.1543379464511,2021-09-09,train
fqnz,44.14,-87.233333,2017-08-06,test
fqps,35.6637378996163,-79.2420723288586,2018-12-06,test
fqqf,37.3906,-120.958,2021-06-15,train
frdt,37.4125,-120.759,2018-11-30,train
frfm,37.1145,-120.89,2017-10-10,train
frha,35.98,-78.8244963572819,2020-07-22,train
frjk,40.53458,-75.06978,2017-08-31,test
frur,35.8910463654398,-79.0061950774648,2020-09-24,train
frvj,38.7688166936239,-75.1965666611989,2018-07-25,train
frwp,35.6452140793314,-79.2764783184513,2019-05-16,train
frxr,41.99847,-78.95185,2019-04-18,train
fsai,35.97467,-105.9172,2017-06-20,train
fsbb,38.2560566666667,-86.7764030555555,2020-06-15,train
fscr,35.6464117401257,-79.2742537932621,2018-08-09,train
fsej,35.6628862297182,-79.2436542134376,2019-05-16,train
fskh,38.37611,-97.07583,2019-06-10,test
fsru,37.9631,-101.75919,2017-08-28,test
fsus,41.707665,-73.382964,2018-08-14,train
ftcx,42.383333,-87.0,2017-08-02,test
fthg,35.7220772876399,-79.1337132351989,2018-06-07,train
ftlj,38.691,-100.924,2018-09-24,train
ftss,36.12,-78.9147243127216,2018-08-27,train
ftzb,35.6932801992084,-79.1872007075254,2017-04-18,train
fubc,38.7040833155314,-75.0756833314896,2019-07-10,train
fubn,35.65,-78.6855502771421,2021-07-13,test
fuef,36.01,-78.9594654476503,2018-06-12,train
fuho,35.98,-78.8287219089141,2020-10-13,train
fujv,38.307,-121.794,2017-04-25,test
fulk,35.6749426817139,-79.2212606598665,2020-06-10,train
fupn,39.40763,-99.44667,2018-07-09,test
fuqe,35.67528867261,-79.2206180192563,2020-03-11,train
furf,35.7187238374159,-79.1399419057286,2019-06-01,test
fuus,40.3175,-75.20278,2019-08-29,test
fuvs,38.3068,-121.693,2020-05-21,train
fvas,38.0475265,-99.82633869,2017-09-25,train
fvmo,38.55845278,-75.567875,2020-08-20,train
fvnt,37.9718,-121.374,2019-02-06,train
fvoj,43.3619,-78.7294,2018-08-14,test
fvuk,35.6418872437917,-79.2826575550879,2020-11-19,train
fvzq,44.14,-87.233333,2019-08-03,test
fwnm,35.6663727533637,-79.2371783734424,2017-05-17,train
fwoi,37.3583,-121.067,2019-02-14,test
fwow,35.6462254373355,-79.2745998305137,2018-10-18,train
fwwx,35.8898351555645,-78.9965011648969,2020-03-11,test
fwxc,40.3175,-75.20278,2017-07-05,test
fwzt,37.8817,-121.249,2017-12-12,train
fxax,35.79,-79.0216960334503,2017-03-21,train
fxec,41.33533,-75.8939,2019-10-16,test
fxfv,36.17,-79.0550144773949,2020-05-27,test
fxjd,35.6424461521624,-79.2816194433329,2020-07-15,train
fxjj,41.707665,-73.382964,2019-06-25,train
fxjv,40.7201033333333,-85.1058325,2018-08-14,train
fxkj,37.5368,-121.049,2018-11-30,train
fxqu,36.03,-78.6982269320386,2021-06-28,train
fxvd,41.512172,-73.476168,2019-08-27,train
fxvj,35.61,-78.9525057155503,2018-06-11,train
fxwp,41.512172,-73.476168,2019-07-30,train
fygo,35.98,-78.792183315389,2018-06-27,test
fyhb,45.278333,-82.451667,2017-03-30,test
fymd,35.6452673087,-79.2763794506651,2019-05-16,train
fyml,37.9674,-121.464,2020-06-16,train
fzby,37.2639,-120.906,2021-01-21,train
fzeg,38.7686666488647,-75.3178833325704,2018-09-12,train
fzjh,37.4368,-121.133,2017-01-10,train
fzlp,35.6456665289648,-79.2756379422687,2019-03-19,train
fzsn,37.4125,-120.759,2017-01-10,train
gabr,37.9674,-121.464,2020-08-18,train
gatt,35.51,-79.0949076291209,2018-07-19,train
gauf,39.7469388888889,-87.0759805555555,2020-08-10,train
gawz,35.6485941442397,-79.2702002140285,2017-04-18,train
gbgt,35.98,-78.8381672596213,2021-07-22,train
gbio,35.98,-78.7770210418853,2017-07-13,train
gbmw,35.74,-79.02,2018-06-13,train
gbse,35.8699899476065,-78.8376701358998,2018-01-10,train
gbud,41.702596,-85.022696,2018-08-14,test
gbuf,37.2583,-120.475,2020-06-10,train
gbxt,35.74,-79.02,2017-09-20,train
gchp,39.16522,-96.91105,2017-06-26,train
gcib,39.7469388888889,-87.0759805555555,2021-08-23,train
gcjg,39.7469388888889,-87.0759805555555,2020-06-29,train
gcjt,35.6769387830377,-79.2175531178845,2019-06-11,train
gcqh,35.899959627856,-79.0775323314901,2017-03-21,train
gcrr,37.4583,-120.967,2020-11-10,train
gdcb,37.8817,-121.249,2017-06-20,train
gddf,35.6471037219179,-79.2729685120417,2018-04-11,train
gdgo,35.6764863334043,-79.2183934940671,2019-08-22,train
gdno,35.7171801857255,-79.142809071528,2018-06-12,train
gdvk,35.79,-79.0296054563452,2019-07-02,train
gdvn,35.9065125838484,-79.129978884101,2020-03-11,train
gdvy,40.7024915402778,-85.935575,2018-08-13,train
geaa,35.34,-79.046017508852,2021-07-20,train
